id,utility,view
1,nan,cp_restbp_sum
2,nan,restecg_thalach_sum
3,0.7724289662426106,exang_chol_sum
4,nan,ca_thalach_sum
5,0.7314185482235304,thal_oldpeak_sum
6,0.7194800516380412,exang_oldpeak_sum
7,0.7089124186917701,thal_restbp_sum
8,0.7002143351064382,thal_thalach_sum
9,0.6760477189199449,cp_thalach_sum
10,0.6743723176571047,slope_restbp_sum
11,0.6703758461672951,thal_age_sum
12,0.6453199507063058,exang_thalach_sum
13,0.6221925836869332,exang_age_sum
14,0.618070997288064,cp_oldpeak_sum
15,0.6117351029731116,cp_age_sum
16,0.6046296756264983,ca_oldpeak_sum
17,0.6024492223101235,ca_restbp_sum
18,0.6012318422191643,cp_chol_sum
19,0.6011282124447531,exang_restbp_sum
20,0.5461872840176717,slope_age_sum
21,0.5425650799816527,slope_chol_sum
22,0.5363127461282219,ca_age_sum
23,0.5362427760721766,thal_chol_sum
24,0.49220484180779217,ca_chol_sum
25,0.4646427132353991,sex_age_sum
26,0.4441778951766549,slope_thalach_sum
27,0.43084373266472914,sex_oldpeak_sum
28,0.37436516498088007,slope_oldpeak_sum
29,0.368728892439958,restecg_chol_sum
30,0.36331528053251216,sex_thalach_sum
31,0.3603318127852705,restecg_restbp_sum
32,0.3460981340023474,sex_chol_sum
33,0.3285773182465074,sex_restbp_sum
34,0.2818774082458995,restecg_age_sum
35,0.16678941358733831,fbs_chol_sum
36,0.14659479225005084,restecg_oldpeak_sum
37,0.1166022467872496,fbs_oldpeak_sum
38,nan,cp_restbp_avg
39,0.12493721393573276,fbs_oldpeak_avg
40,0.10014093803630862,restecg_age_avg
41,0.09234006932892268,fbs_thalach_sum
42,0.08557340115500142,cp_oldpeak_avg
43,0.07223639283716712,cp_thalach_avg
44,0.047660043352208165,fbs_age_sum
45,0.046737126685903116,cp_age_avg
46,0.040358931603195806,sex_restbp_avg
47,0.038357086561670195,cp_chol_avg
48,0.038179127339273256,sex_oldpeak_avg
49,0.03720322909029451,sex_chol_avg
50,0.033579130539629735,fbs_restbp_sum
51,0.026440258896718083,sex_thalach_avg
52,0.026262455473805492,restecg_chol_avg
53,0.026189335461380185,sex_age_avg
54,0.02396268968064253,restecg_restbp_avg
55,0.020775557653357625,fbs_chol_avg
56,0.018380800948779245,fbs_age_avg
57,0.008388891818021523,fbs_restbp_avg
58,0.00597244067979397,fbs_thalach_avg
59,nan,restecg_thalach_avg
60,0.20320209223139038,restecg_oldpeak_avg
61,nan,ca_thalach_avg
62,0.40249341606717487,ca_oldpeak_avg
63,nan,cp_restbp_max
64,nan,restecg_thalach_max
65,nan,ca_thalach_max
66,0.46087131918389646,ca_oldpeak_max
67,0.40071725792922686,restecg_oldpeak_max
68,0.2715699956730944,exang_oldpeak_max
69,0.20161218892444546,ca_chol_max
70,0.16528665198632303,cp_chol_max
71,0.15262736141805378,restecg_chol_max
72,0.1441305776211659,fbs_oldpeak_max
73,0.1414712847900783,thal_chol_max
74,0.13301886705101482,slope_oldpeak_max
75,0.13182796373081004,cp_oldpeak_max
76,0.10745898125499183,thal_oldpeak_avg
77,0.10230002716689318,exang_chol_max
78,0.09632471117078584,exang_oldpeak_avg
79,0.08831259269297924,slope_age_max
80,0.08086741991948188,exang_thalach_max
81,0.07330856892916839,restecg_age_max
82,0.07046913960175771,slope_restbp_max
83,0.06847546194724706,thal_oldpeak_max
84,0.06557175201201074,ca_age_max
85,0.0631482401984582,ca_restbp_max
86,0.05900501389804521,restecg_restbp_max
87,0.05716418320150197,slope_oldpeak_avg
88,0.055253933166853,thal_age_max
89,0.05226056258624821,slope_restbp_avg
90,0.051403958517979506,ca_chol_avg
91,0.050721381302887135,cp_thalach_max
92,0.04919384844107701,slope_chol_max
93,0.048526935963782616,sex_oldpeak_max
94,0.04596101598093843,cp_age_max
95,0.04421025325090012,thal_thalach_max
96,0.04328843066405851,ca_restbp_avg
97,0.041674296781351865,sex_restbp_max
98,0.04043911330315216,sex_age_max
99,0.0396563956110152,thal_chol_avg
100,0.038664474167730514,slope_age_avg
101,0.03774728432088551,sex_chol_max
102,0.03724064680376813,exang_restbp_max
103,0.035617230459766856,exang_age_max
104,0.03409389765475771,thal_restbp_max
105,0.033501315032743624,thal_age_avg
106,0.030664390985495543,ca_age_avg
107,0.02871460240215738,thal_restbp_avg
108,0.02704633144955028,thal_thalach_avg
109,0.02364154491435972,slope_chol_avg
110,0.02200926497707819,exang_chol_avg
111,0.02046476070406333,exang_age_avg
112,0.015326584856976248,fbs_chol_max
113,0.01443075063646017,fbs_restbp_max
114,0.013803326695744515,fbs_age_max
115,0.012431368733887444,slope_thalach_avg
116,0.011814013661950437,exang_restbp_avg
117,0.011326502394246249,exang_thalach_avg
118,0.00948287257772828,slope_thalach_max
119,0.008587128172265656,sex_thalach_max
120,0.0007947737852362378,fbs_thalach_max
